year,quarter,data_subject_type,data_type,decision_taken,incident_category,incident_type,no_data_subjects_affected,time_taken_to_report
2023,Qtr 3,"Children, Patients, Vulnerable adults",Health data,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1k to 10k,More than 1 week
2023,Qtr 3,Employees,Unknown,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,Employees,Identification data,Investigation Pursued,Cyber,Other cyber incident,1k to 10k,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data, Location data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Unknown,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,"Employees, Patients","Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2023,Qtr 3,"Children, Customers or prospective customers, Patients, Vulnerable adults",Basic personal identifiers,Informal Action Taken,Non Cyber,Unauthorised access,10 to 99,24 hours to 72 hours
2023,Qtr 3,Unknown,Unknown,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,Unknown,Unknown,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2023,Qtr 3,Children,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2023,Qtr 3,Employees,Basic personal identifiers,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,Unknown,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2023,Qtr 3,"Employees, Patients","Basic personal identifiers, Health data, Identification data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,Health data,No Further Action,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,72 hours to 1 week
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,"Customers or prospective customers, Employees","Basic personal identifiers, Sexual orientation data",No Further Action,Cyber,Ransomware,100 to 1k,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,"Employees, Patients","Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2023,Qtr 3,"Children, Patients",Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,10 to 99,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,Less than 24 hours
2023,Qtr 3,"Children, Patients",Basic personal identifiers,Investigation Pursued,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2023,Qtr 3,Users,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,100 to 1k,24 hours to 72 hours
2023,Qtr 3,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to use bcc,100 to 1k,24 hours to 72 hours
2023,Qtr 3,"Employees, Patients",Unknown,Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,72 hours to 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,10 to 99,24 hours to 72 hours
2023,Qtr 3,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,100k and above,24 hours to 72 hours
2023,Qtr 3,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,24 hours to 72 hours
2023,Qtr 3,Employees,Unknown,Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,Employees,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,Children,Basic personal identifiers,No Further Action,Non Cyber,Failure to redact,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2023,Qtr 3,"Customers or prospective customers, Employees","Basic personal identifiers, Economic and financial data",Informal Action Taken,Cyber,Ransomware,1k to 10k,24 hours to 72 hours
2023,Qtr 3,Patients,Criminal convictions or offences,Investigation Pursued,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Genetic or biometric data, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,72 hours to 1 week
2023,Qtr 3,Patients,Health data,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2023,Qtr 3,Vulnerable adults,"Basic personal identifiers, Data revealing racial or ethnic origin, Health data, Religious or philosophical beliefs",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,Unknown,24 hours to 72 hours
2023,Qtr 3,Employees,Data revealing racial or ethnic origin,Informal Action Taken,Non Cyber,Unauthorised access,Unknown,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,Unknown,Unknown,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Genetic or biometric data, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data, Sex life data",Investigation Pursued,Non Cyber,Verbal disclosure of personal data,1 to 9,More than 1 week
2023,Qtr 3,"Children, Patients",Basic personal identifiers,Informal Action Taken,Non Cyber,Failure to redact,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,"Children, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,1 to 9,24 hours to 72 hours
2023,Qtr 3,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,72 hours to 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,Unknown,"Basic personal identifiers, Economic and financial data",Informal Action Taken,Cyber,Other cyber incident,1 to 9,72 hours to 1 week
2023,Qtr 3,Unknown,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,More than 1 week
2023,Qtr 3,Unknown,Unknown,Informal Action Taken,Non Cyber,Hardware/software misconfiguration,10k to 100k,72 hours to 1 week
2023,Qtr 3,Employees,"Basic personal identifiers, Economic and financial data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,Unknown,"Basic personal identifiers, Economic and financial data",Informal Action Taken,Non Cyber,Failure to redact,10 to 99,More than 1 week
2023,Qtr 3,"Children, Employees, Patients, Vulnerable adults","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Hardware/software misconfiguration,10k to 100k,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,Less than 24 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",No Further Action,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2023,Qtr 3,Patients,Unknown,Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,100 to 1k,Less than 24 hours
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,Employees,"Basic personal identifiers, Economic and financial data, Official documents",No Further Action,Cyber,Phishing,1 to 9,More than 1 week
2023,Qtr 3,Employees,Basic personal identifiers,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,Health data,Informal Action Taken,Non Cyber,Verbal disclosure of personal data,1 to 9,72 hours to 1 week
2023,Qtr 3,Employees,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,72 hours to 1 week
2023,Qtr 3,"Patients, Vulnerable adults",Unknown,Informal Action Taken,Non Cyber,Unauthorised access,1 to 9,24 hours to 72 hours
2023,Qtr 3,Children,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,More than 1 week
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to use bcc,100 to 1k,24 hours to 72 hours
2023,Qtr 3,Employees,Unknown,Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,"Children, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,More than 1 week
2023,Qtr 3,Employees,"Basic personal identifiers, Identification data",Informal Action Taken,Non Cyber,Failure to redact,1 to 9,72 hours to 1 week
2023,Qtr 3,"Children, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of paperwork or data left in insecure location,10 to 99,72 hours to 1 week
2023,Qtr 3,Patients,Basic personal identifiers,No Further Action,Non Cyber,Other non-cyber incident,Unknown,72 hours to 1 week
2023,Qtr 3,Patients,Basic personal identifiers,No Further Action,Non Cyber,Other non-cyber incident,Unknown,72 hours to 1 week
2023,Qtr 3,Patients,Basic personal identifiers,No Further Action,Non Cyber,Other non-cyber incident,Unknown,72 hours to 1 week
2023,Qtr 3,"Employees, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Loss/theft of device containing personal data,10 to 99,Less than 24 hours
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Not Provided,1 to 9,More than 1 week
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2023,Qtr 3,"Patients, Vulnerable adults","Basic personal identifiers, Genetic or biometric data, Health data, Location data, Sexual orientation data",Informal Action Taken,Non Cyber,Data of wrong data subject shown in client portal,1 to 9,Less than 24 hours
2023,Qtr 3,Users,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,Patients,Basic personal identifiers,Informal Action Taken,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,Less than 24 hours
2023,Qtr 3,"Children, Patients","Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Failure to redact,10 to 99,Less than 24 hours
2023,Qtr 3,Unknown,"Basic personal identifiers, Economic and financial data, Health data",No Further Action,Cyber,Ransomware,Unknown,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,Less than 24 hours
2023,Qtr 3,Unknown,Basic personal identifiers,Investigation Pursued,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Data emailed to incorrect recipient,1 to 9,72 hours to 1 week
2023,Qtr 3,Children,Basic personal identifiers,Investigation Pursued,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2023,Qtr 3,"Employees, Patients","Basic personal identifiers, Health data",No Further Action,Non Cyber,Unauthorised access,1k to 10k,More than 1 week
2023,Qtr 3,"Children, Patients",Health data,Investigation Pursued,Non Cyber,Unauthorised access,1 to 9,More than 1 week
2023,Qtr 3,"Subscribers, Users","Basic personal identifiers, Identification data",No Further Action,Cyber,Malware,100 to 1k,24 hours to 72 hours
2023,Qtr 3,Unknown,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Data revealing racial or ethnic origin, Health data",No Further Action,Non Cyber,Data posted or faxed to incorrect recipient,1 to 9,24 hours to 72 hours
2023,Qtr 3,Patients,"Basic personal identifiers, Health data",Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,More than 1 week
2023,Qtr 3,Children,Basic personal identifiers,Informal Action Taken,Non Cyber,Other non-cyber incident,1 to 9,24 hours to 72 hours
